,Unnamed: 0,product_name_fk,retail_price,discounted_price,product_name_az,retail_price.1,discounted_price.1,Similarity
13186,13186,HD Crafts Showpiece  -  28 cm,1299.0,799.0,HD Crafts Showpiece  -  28 cm,1283,993,100
13187,13187,LinkedInLove White Gold Diamond White Gold 18 K Ring,49845.0,34891.0,LinkedInLove White Gold Diamond White Gold 18 K Ring,49844,39619,100
13188,13188,"Enthopia Back Cover for iPad Mini, iPad Mini 2, iPad Mini Retina",2895.0,1699.0,"Enthopia Back Cover for iPad Mini, iPad Mini 2, iPad Mini Retina",2888,2021,100
13189,13189,Ermani Export Printed Double Blanket Multicolor,4499.0,1489.0,Ermani Export Printed Double Blanket Multicolor,4489,1859,100
13190,13190,"Fashionvalley Crystal, Acrylic, Metal Jewel Set",750.0,599.0,"Fashionvalley Crystal, Acrylic, Metal Jewel Set",734,749,100
13191,13191,DailyObjects Back Cover for Apple iPad 2/3/4,1999.0,1685.0,DailyObjects Back Cover for Apple iPad 2/3/4,1996,2120,100
13192,13192,"BlueStone The Forever Rose White Gold Diamond, Pearl 14 K Ring",42255.0,30855.0,"BlueStone The Forever Rose White Gold Diamond, Pearl 14 K Ring",42245,38715,100
13193,13193,"BlueStone The Andante White Gold Diamond, Amethyst 18 K Ring",45835.0,33852.0,"BlueStone The Andante White Gold Diamond, Amethyst 18 K Ring",45818,41968,100
13194,13194,DailyObjects Back Cover for Apple iPad Mini/Retina Display,1999.0,1685.0,DailyObjects Back Cover for Apple iPad Mini/Retina Display,1990,2180,100
13195,13195,Shashvat Jewels Yellow Gold Diamond 14 K Ring,44551.0,35196.0,Shashvat Jewels Yellow Gold Diamond 14 K Ring,44545,42597,100
13196,13196,"Enthopia Back Cover for iPad 2, iPad 3, iPad 4",2895.0,1499.0,"Enthopia Back Cover for iPad 2, iPad 3, iPad 4",2890,1725,100
13197,13197,Airplus Book Cover for iPad Air,2599.0,1499.0,Airplus Book Cover for iPad Air,2590,1819,100
13198,13198,"Maxel Rechargeable NHC-3791-B Trimmer For Men, Women",699.0,199.0,"Maxel Rechargeable NHC-3791-B Trimmer For Men, Women",687,240,100
13199,13199,Hoko Book Cover for New Nexus 7 (2nd Gen),2500.0,1300.0,Hoko Book Cover for New Nexus 7 (2nd Gen),2481,1661,100
13200,13200,Fullcutdiamond FCDR1569R Yellow Gold Diamond 18K Yellow Gold 18 K Ring,39520.0,27664.0,Fullcutdiamond FCDR1569R Yellow Gold Diamond 18K Yellow Gold 18 K Ring,39514,35449,100
13201,13201,Fullcutdiamond FCDR1435R Yellow Gold Diamond 18K Yellow Gold 18 K Ring,41483.0,29039.0,Fullcutdiamond FCDR1435R Yellow Gold Diamond 18K Yellow Gold 18 K Ring,41482,36844,100
13202,13202,Story @ Home Checkered Double Dohar White,1999.0,1104.0,Story @ Home Checkered Double Dohar White,1988,1423,100
13203,13203,DailyObjects Back Cover for Apple iPad Mini/Retina Display,1999.0,1685.0,DailyObjects Back Cover for Apple iPad Mini/Retina Display,1998,2133,100
13204,13204,Northwear Scholor 2 L Big Backpack,1299.0,399.0,Northwear Scholor 2 L Big Backpack,1283,449,100
13205,13205,"DailyObjects Back Cover for Apple iPad 2, 3, 4",1999.0,1685.0,"DailyObjects Back Cover for Apple iPad 2, 3, 4",1994,2105,100
13206,13206,BlueStone The Princess Gold Diamond 18 K Ring,35642.0,25749.0,BlueStone The Princess Gold Diamond 18 K Ring,35627,29061,100
13207,13207,Radiant Bay Knuckle Delight Yellow Gold Diamond 18 K Ring,39389.0,31511.0,Radiant Bay Knuckle Delight Yellow Gold Diamond 18 K Ring,39375,35367,100
13208,13208,DailyObjects Back Cover for Apple iPad 2/3/4,1999.0,1685.0,DailyObjects Back Cover for Apple iPad 2/3/4,1992,2005,100
13209,13209,Radiant Bay Pear Flair Yellow Gold Diamond 18 K Ring,32609.0,26087.0,Radiant Bay Pear Flair Yellow Gold Diamond 18 K Ring,32601,31354,100
13210,13210,Cotton Breeze Printed Women's Tiered Skirt,899.0,385.0,Cotton Breeze Printed Women's Tiered Skirt,889,468,100
13211,13211,BlueStone The Ishaan Yellow Gold Diamond 18 K Ring,47372.0,33575.0,BlueStone The Ishaan Yellow Gold Diamond 18 K Ring,47362,42836,100
13212,13212,Radiant Bay Classic Solitaire White Gold Diamond 18 K Ring,35873.0,28698.0,Radiant Bay Classic Solitaire White Gold Diamond 18 K Ring,35858,35599,100
13213,13213,"MHK Pouch for Apple iPad Air, Apple iPad Air 2, Apple 4th Generation iPad, Apple iPad 4",2399.0,1299.0,"MHK Pouch for Apple iPad Air, Apple iPad Air 2, Apple 4th Generation iPad, Apple iPad 4",2394,1563,100
13214,13214,Aaditri28 Golden Ganesha Showpiece  -  13 cm,900.0,501.0,Aaditri28 Golden Ganesha Showpiece  -  13 cm,885,618,100
13215,13215,Radiant Bay Voluminious Black and White Yellow Gold Diamond 18 K Ring,31414.0,25131.0,Radiant Bay Voluminious Black and White Yellow Gold Diamond 18 K Ring,31402,31158,100
13216,13216,"Ahha Flip Cover for Apple iPad Mini, iPad Mini Retina Display",2399.0,1799.0,"Ahha Flip Cover for Apple iPad Mini, iPad Mini Retina Display",2391,2223,100
13217,13217,Pioneer Pragati Floral Single Duvet Orange,1999.0,1099.0,Pioneer Pragati Floral Single Duvet Orange,1991,1419,100
13218,13218,"Rakam Gold Emerald, Diamond 14K Rose Gold 14 K Ring",32375.0,27518.0,"Rakam Gold Emerald, Diamond 14K Rose Gold 14 K Ring",32371,35364,100
13219,13219,"Enthopia Back Cover for iPad Mini, iPad Mini 2, iPad Mini Retina",2895.0,1699.0,"Enthopia Back Cover for iPad Mini, iPad Mini 2, iPad Mini Retina",2887,2032,100
13220,13220,"Voylla Metal, Alloy Jewel Set",870.0,870.0,"Voylla Metal, Alloy Jewel Set",865,1010,100
13221,13221,Karatcraft Soliari Gold Diamond 18 K Ring,42224.0,29461.0,Karatcraft Soliari Gold Diamond 18 K Ring,42221,36544,100
13222,13222,DailyObjects Back Cover for Apple iPad Mini/Retina Display,1999.0,1685.0,DailyObjects Back Cover for Apple iPad Mini/Retina Display,1983,1859,100
13223,13223,Diti Jewellery Stately Platinum Diamond Ring,36400.0,27300.0,Diti Jewellery Stately Platinum Diamond Ring,36393,31595,100
13224,13224,Coddle Pocket Cloth Diaper Plus A Microfiber Insert,980.0,599.0,Coddle Pocket Cloth Diaper Plus A Microfiber Insert,977,755,100
13225,13225,Radiant Bay Charismatic White Gold Diamond 18 K Ring,41347.0,33078.0,Radiant Bay Charismatic White Gold Diamond 18 K Ring,41333,42841,100
13226,13226,HOKO Flip Cover for Samsung Galaxy Note 10.1 2014 Edition,2200.0,1200.0,HOKO Flip Cover for Samsung Galaxy Note 10.1 2014 Edition,2189,1358,100
13227,13227,"BlueStone The Emperor Yellow Gold Diamond, Ruby 18 K Ring",44659.0,34835.0,"BlueStone The Emperor Yellow Gold Diamond, Ruby 18 K Ring",44650,41107,100
13228,13228,Aviiq Book Cover for Apple iPad Mini,1350.0,1010.0,Aviiq Book Cover for Apple iPad Mini,1345,1239,100
13229,13229,"Rakam Gold Emerald, Diamond 14K White Gold 14 K Ring",32375.0,27518.0,"Rakam Gold Emerald, Diamond 14K White Gold 14 K Ring",32356,34109,100
13230,13230,"Rakam Gold Ruby, Diamond 18K White Gold 18 K Ring",46125.0,39206.0,"Rakam Gold Ruby, Diamond 18K White Gold 18 K Ring",46111,47516,100
13231,13231,"Home Originals Geometric, Striped Double Blanket Multicolor",2999.0,1299.0,"Home Originals Geometric, Striped Double Blanket Multicolor",2980,1660,100
13232,13232,FIFA 15 inch Laptop Backpack,2895.0,599.0,FIFA 15 inch Laptop Backpack,2890,717,100
13233,13233,BlueStone Soar Free Yellow Gold Diamond 14 K Ring,38719.0,29936.0,BlueStone Soar Free Yellow Gold Diamond 14 K Ring,38703,34871,100
13234,13234,DailyObjects Back Cover for Apple iPad 2/3/4,1999.0,1685.0,DailyObjects Back Cover for Apple iPad 2/3/4,1981,1854,100
13235,13235,Craftghar Printed Women's Wrap Around Skirt,832.0,399.0,Craftghar Printed Women's Wrap Around Skirt,831,495,100
13236,13236,Diti Jewellery Platinum Ring RD0569 Platinum Ring,36000.0,27000.0,Diti Jewellery Platinum Ring RD0569 Platinum Ring,35982,32376,100
13237,13237,Cazcase Book Cover for Apple Ipad Pro 12.9'',2699.0,1699.0,Cazcase Book Cover for Apple Ipad Pro 12.9'',2696,2181,100
13238,13238,BMS Book Cover for Apple ipad Pro,1999.0,1199.0,BMS Book Cover for Apple ipad Pro,1986,1386,100
13239,13239,Radiant Bay Best of Halo for women White Gold Diamond 14 K Ring,40022.0,32018.0,Radiant Bay Best of Halo for women White Gold Diamond 14 K Ring,40015,38715,100
13240,13240,Karatcraft Cadena Yellow Gold Diamond 18 K Ring,38587.0,28397.0,Karatcraft Cadena Yellow Gold Diamond 18 K Ring,38576,36765,100
13241,13241,Bless Laxmiganesh3 Showpiece  -  25 cm,1001.0,581.0,Bless Laxmiganesh3 Showpiece  -  25 cm,1000,738,100
13242,13242,Karatcraft Infinity Swirl Yellow Gold Diamond 18 K Ring,42199.0,30370.0,Karatcraft Infinity Swirl Yellow Gold Diamond 18 K Ring,42193,38857,100
13243,13243,Jewels5 Shawnita Yellow Gold Diamond 18 K Ring,45288.0,31934.0,Jewels5 Shawnita Yellow Gold Diamond 18 K Ring,45268,36634,100
13244,13244,BlueStone The Aureus Gold Diamond 18 K Ring,41039.0,31838.0,BlueStone The Aureus Gold Diamond 18 K Ring,41028,39793,100
13245,13245,Prism Sky king Four Axis Aircraft 2.4g Rc X39,5749.0,4059.0,Prism Sky king Four Axis Aircraft 2.4g Rc X39,5730,4874,100
13246,13246,"Enthopia Back Cover for iPad 2, iPad 3, iPad 4",2895.0,1499.0,"Enthopia Back Cover for iPad 2, iPad 3, iPad 4",2894,1798,100
13247,13247,Wilson Championship Extra Duty Tennis Ball,395.0,290.0,Wilson Championship Extra Duty Tennis Ball,380,347,100
13248,13248,Caratcents Gold Yellow Gold 14 K Ring,48413.0,33405.0,Caratcents Gold Yellow Gold 14 K Ring,48406,38804,100
13249,13249,BlueStone The Aster White Gold Diamond 18 K Ring,35652.0,26857.0,BlueStone The Aster White Gold Diamond 18 K Ring,35633,32705,100
13250,13250,JacknJewel Felicity Diamond Stone Gold 18K Yellow Gold 18 K Ring,36360.0,27999.0,JacknJewel Felicity Diamond Stone Gold 18K Yellow Gold 18 K Ring,36341,35549,100
13251,13251,DailyObjects Back Cover for Apple iPad Mini/Retina Display,1999.0,1685.0,DailyObjects Back Cover for Apple iPad Mini/Retina Display,1989,1878,100
13252,13252,Radiant Bay Floral Wish Trio Yellow Gold Diamond 18 K Ring,33875.0,27100.0,Radiant Bay Floral Wish Trio Yellow Gold Diamond 18 K Ring,33857,30760,100
13253,13253,"DailyObjects Back Cover for Apple iPad Mini, Retina Display",1999.0,1685.0,"DailyObjects Back Cover for Apple iPad Mini, Retina Display",1983,2125,100
13254,13254,Radiant Bay Sparkling Bloom Yellow Gold Diamond 18 K Ring,46671.0,37337.0,Radiant Bay Sparkling Bloom Yellow Gold Diamond 18 K Ring,46666,46115,100
13255,13255,Rock Flip Cover for Apple iPad Mini Retina,1699.0,1199.0,Rock Flip Cover for Apple iPad Mini Retina,1694,1344,100
13256,13256,"Rakam Gold Ruby, Diamond Yellow Gold 18 K Ring",33625.0,28581.0,"Rakam Gold Ruby, Diamond Yellow Gold 18 K Ring",33606,33264,100
13257,13257,Zwart GURNER 25 L Medium Laptop Backpack,1200.0,492.0,Zwart GURNER 25 L Medium Laptop Backpack,1197,590,100
13258,13258,Karatcraft Yannie Gold Diamond 18 K Ring,37806.0,26421.0,Karatcraft Yannie Gold Diamond 18 K Ring,37803,29369,100
13259,13259,BlueStone The Fashion Finesse Yellow Gold Diamond 18 K Ring,38389.0,28042.0,BlueStone The Fashion Finesse Yellow Gold Diamond 18 K Ring,38369,31868,100
13260,13260,DailyObjects Back Cover for Apple iPad Mini with Retina Display,1999.0,1685.0,DailyObjects Back Cover for Apple iPad Mini with Retina Display,1994,1916,100
13261,13261,Radiant Bay Vogue Twist White Gold Diamond 18 K Ring,45813.0,36650.0,Radiant Bay Vogue Twist White Gold Diamond 18 K Ring,45793,43287,100
13262,13262,APS Flip Cover for Apple iPad Air (1st Gen),2499.0,1299.0,APS Flip Cover for Apple iPad Air (1st Gen),2482,1493,100
13263,13263,"Enthopia Back Cover for iPad Air, iPad 5",2895.0,1499.0,"Enthopia Back Cover for iPad Air, iPad 5",2876,1663,100
13264,13264,Karatcraft Dahlia Yellow Gold Diamond 18 K Ring,42734.0,30596.0,Karatcraft Dahlia Yellow Gold Diamond 18 K Ring,42724,37083,100
13265,13265,Rakam Gold Diamond 18 K Ring,45999.0,39999.0,Rakam Gold Diamond 18 K Ring,45991,50683,100
13266,13266,"DailyObjects Back Cover for Apple iPad Mini, Retina Display",1999.0,1685.0,"DailyObjects Back Cover for Apple iPad Mini, Retina Display",1983,2052,100
13267,13267,Shashvat Jewels Yellow Gold Diamond 14 K Ring,46029.0,36363.0,Shashvat Jewels Yellow Gold Diamond 14 K Ring,46015,46085,100
13268,13268,DailyObjects Back Cover for Apple iPad 2/3/4,1999.0,1685.0,DailyObjects Back Cover for Apple iPad 2/3/4,1991,1882,100
13269,13269,DailyObjects Back Cover for Apple iPad 2/3/4,1999.0,1685.0,DailyObjects Back Cover for Apple iPad 2/3/4,1996,2007,100
13270,13270,Sapatos Plain Single Duvet Brown,2999.0,1499.0,Sapatos Plain Single Duvet Brown,2985,1789,100
13271,13271,AdraxX AdraXx Mini Gyro Stabilized X-Drone Flyer,6499.0,3119.0,AdraxX AdraXx Mini Gyro Stabilized X-Drone Flyer,6480,3656,100
13272,13272,Karatcraft Clariz Gold Diamond 18 K Ring,46452.0,33106.0,Karatcraft Clariz Gold Diamond 18 K Ring,46433,40723,100
13273,13273,DailyObjects Back Cover for Apple iPad 2/3/4,1999.0,1685.0,DailyObjects Back Cover for Apple iPad 2/3/4,1987,2121,100
13274,13274,Karatcraft River Delta Yellow Gold Diamond 18 K Ring,38309.0,26988.0,Karatcraft River Delta Yellow Gold Diamond 18 K Ring,38297,32341,100
13275,13275,DailyObjects Back Cover for Apple iPad 2/3/4,1999.0,1685.0,DailyObjects Back Cover for Apple iPad 2/3/4,1996,2114,100
13276,13276,Karatcraft Zetra Yellow Gold Diamond 18 K Ring,40871.0,30842.0,Karatcraft Zetra Yellow Gold Diamond 18 K Ring,40870,36849,100
13277,13277,Karatcraft Decoro Yellow Gold Diamond 18 K Ring,36586.0,25686.0,Karatcraft Decoro Yellow Gold Diamond 18 K Ring,36582,32437,100
13278,13278,Sapatos Plain Single Duvet Blue,2999.0,1499.0,Sapatos Plain Single Duvet Blue,2993,1775,100
13279,13279,"Enthopia Flip Cover for iPad 2, iPad 3, iPad 4",2895.0,1499.0,"Enthopia Flip Cover for iPad 2, iPad 3, iPad 4",2884,1779,100
13280,13280,Twisha Bear Sitting  - 7 inch,249.0,249.0,Twisha Bear Sitting  - 7 inch,246,307,100
13281,13281,P.N.Gadgil Jewellers Gold Diamond 18K Yellow Gold 18 K Ring,49998.0,36882.0,P.N.Gadgil Jewellers Gold Diamond 18K Yellow Gold 18 K Ring,49989,40770,100
13282,13282,"DailyObjects Back Cover for Apple iPad Mini, Retina Display",1999.0,1685.0,"DailyObjects Back Cover for Apple iPad Mini, Retina Display",1985,2001,100
13283,13283,DailyObjects Back Cover for Apple iPad 2/3/4,1999.0,1685.0,DailyObjects Back Cover for Apple iPad 2/3/4,1982,1867,100
13284,13284,Radiant Bay Pretty Me White Gold Diamond 18 K Ring,49519.0,39615.0,Radiant Bay Pretty Me White Gold Diamond 18 K Ring,49516,44932,100
13285,13285,Karatcraft Scalaria Yellow Gold Diamond 18 K Ring,37752.0,26231.0,Karatcraft Scalaria Yellow Gold Diamond 18 K Ring,37742,28861,100
13286,13286,Pezzava Printed Women's Wrap Around Skirt,999.0,499.0,Pezzava Printed Women's Wrap Around Skirt,993,616,100
13287,13287,"MHK Pouch for Apple iPad Air, Apple iPad Air 2, Apple 4th Generation iPad, Apple iPad 4",2199.0,1199.0,"MHK Pouch for Apple iPad Air, Apple iPad Air 2, Apple 4th Generation iPad, Apple iPad 4",2179,1420,100
13288,13288,Karatcraft Paltini Gold Diamond 18 K Ring,49999.0,38287.0,Karatcraft Paltini Gold Diamond 18 K Ring,49992,46642,100
13289,13289,TeEye Goggles Bag 8 L Medium Backpack,1999.0,550.0,TeEye Goggles Bag 8 L Medium Backpack,1987,707,100
13290,13290,BMS Lifestyle Keyboard Case for Apple iPad Air,1999.0,1499.0,BMS Lifestyle Keyboard Case for Apple iPad Air,1985,1904,100
13291,13291,Jewels5 Olivoa Gold Diamond 18 K Ring,37437.0,26571.0,Jewels5 Olivoa Gold Diamond 18 K Ring,37421,30521,100
13292,13292,Caratcents Gold 18 K Ring,49999.0,37652.0,Caratcents Gold 18 K Ring,49995,47167,100
13293,13293,"DailyObjects Back Cover for Apple iPad 2, 3, 4",1999.0,1685.0,"DailyObjects Back Cover for Apple iPad 2, 3, 4",1985,1909,100
13294,13294,Suranas Jewelove Price Point Bands Sj Pto 234 Platinum Ring Set,49999.0,40000.0,Suranas Jewelove Price Point Bands Sj Pto 234 Platinum Ring Set,49993,45624,100
13295,13295,Eventz Gifts Allah Showpiece  -  20 cm,1300.0,910.0,Eventz Gifts Allah Showpiece  -  20 cm,1297,1081,100
13296,13296,BlueStone The Morning Glory Band White Gold Diamond 18 K Ring,49421.0,36576.0,BlueStone The Morning Glory Band White Gold Diamond 18 K Ring,49405,42846,100
13297,13297,"Enthopia Back Cover for iPad Air, iPad 5",2895.0,1499.0,"Enthopia Back Cover for iPad Air, iPad 5",2881,1710,100
13298,13298,Remington Body Hair BHT6100 Trimmer For Men,2495.0,1996.0,Remington Body Hair BHT6100 Trimmer For Men,2493,2346,100
13299,13299,Karatcraft Intima Yellow Gold Diamond 18 K Ring,40097.0,29902.0,Karatcraft Intima Yellow Gold Diamond 18 K Ring,40080,36172,100
13300,13300,Sapatos Plain Single Duvet Maroon,2999.0,1499.0,Sapatos Plain Single Duvet Maroon,2991,1717,100
13301,13301,Maisto Rock Crawler 3XL,4990.0,4990.0,Maisto Rock Crawler 3XL,4971,5976,100
13302,13302,DailyObjects Back Cover for Apple iPad 2/3/4,1999.0,1685.0,DailyObjects Back Cover for Apple iPad 2/3/4,1997,2132,100
13303,13303,"DailyObjects Back Cover for Apple iPad 2, 3, 4",1999.0,1685.0,"DailyObjects Back Cover for Apple iPad 2, 3, 4",1995,2147,100
13304,13304,Shashvat Jewels Yellow Gold Diamond 18 K Ring,47845.0,37798.0,Shashvat Jewels Yellow Gold Diamond 18 K Ring,47836,41881,100
13305,13305,Home Originals Abstract Double Quilts & Comforters Multicolor,2999.0,1199.0,Home Originals Abstract Double Quilts & Comforters Multicolor,2981,1368,100
13306,13306,"Bid4desire Resin, Alloy Jewel Set",550.0,500.0,"Bid4desire Resin, Alloy Jewel Set",543,643,100
13307,13307,Karatcraft Platzi Yellow Gold Diamond 18 K Ring,36631.0,25552.0,Karatcraft Platzi Yellow Gold Diamond 18 K Ring,36629,32010,100
13308,13308,"Enthopia Back Cover for Ipad Air, Ipad 5",2895.0,1499.0,"Enthopia Back Cover for Ipad Air, Ipad 5",2894,1888,100
13309,13309,Sapatos Plain Single Dohar Black,2999.0,1499.0,Sapatos Plain Single Dohar Black,2995,1784,100
13310,13310,Radiant Bay Luxurious Solitaire White Gold Diamond 18 K Ring,32460.0,25968.0,Radiant Bay Luxurious Solitaire White Gold Diamond 18 K Ring,32456,31026,100
13311,13311,Radiant Bay Radiant Love White Gold Diamond 18 K Ring,37904.0,30323.0,Radiant Bay Radiant Love White Gold Diamond 18 K Ring,37891,38428,100
13312,13312,Hoko Book Cover for Apple iPad 3 (The new iPad),2500.0,1250.0,Hoko Book Cover for Apple iPad 3 (The new iPad),2486,1390,100
13313,13313,Pompom Sweethearts Velcro U Shape Nappy Set Of 5,349.0,279.0,Pompom Sweethearts Velcro U Shape Nappy Set Of 5,336,353,100
13314,13314,Jewels5 Lavatera Yellow Gold Diamond 18 K Ring,39780.0,28172.0,Jewels5 Lavatera Yellow Gold Diamond 18 K Ring,39761,31489,100
13315,13315,Karatcraft Purezza Yellow Gold Diamond 18 K Ring,41671.0,29051.0,Karatcraft Purezza Yellow Gold Diamond 18 K Ring,41662,37007,100
13316,13316,Unique Designes Flip Cover for Apple IPAD PRO(12 INCH),1999.0,1499.0,Unique Designes Flip Cover for Apple IPAD PRO(12 INCH),1998,1922,100
13317,13317,Cotton Breeze Printed Women's A-line Skirt,899.0,365.0,Cotton Breeze Printed Women's A-line Skirt,893,423,100
13318,13318,Radiant Bay Striking Square White Gold Diamond 18 K Ring,31337.0,25070.0,Radiant Bay Striking Square White Gold Diamond 18 K Ring,31331,31286,100
13319,13319,"Enthopia Back Cover for iPad Mini, iPad Mini 2, iPad Mini Retina",2895.0,1699.0,"Enthopia Back Cover for iPad Mini, iPad Mini 2, iPad Mini Retina",2882,1971,100
13320,13320,X Doria Book Case for iPad / 2,2295.0,1928.0,X Doria Book Case for iPad / 2,2277,2276,100
13321,13321,Radiant Bay Astonishing Yellow Gold Diamond 18 K Ring,39002.0,31202.0,Radiant Bay Astonishing Yellow Gold Diamond 18 K Ring,38997,40010,100
13322,13322,WhiteGems Appealing Damtshaa Gold Diamond 18 K Ring,40360.0,33966.0,WhiteGems Appealing Damtshaa Gold Diamond 18 K Ring,40353,42773,100
13323,13323,DailyObjects Back Cover for Apple iPad 2/3/4,1999.0,1685.0,DailyObjects Back Cover for Apple iPad 2/3/4,1980,2185,100
13324,13324,DailyObjects Back Cover for Apple iPad Mini/Retina Display,1999.0,1685.0,DailyObjects Back Cover for Apple iPad Mini/Retina Display,1991,1919,100
13325,13325,Radiant Bay Five Stone Yellow Gold Diamond 14 K Ring,33188.0,26550.0,Radiant Bay Five Stone Yellow Gold Diamond 14 K Ring,33175,32392,100
13326,13326,President Pyramid,1349.0,899.0,President Pyramid,1330,1129,100
13327,13327,Jewels5 Aphrodite Gold Diamond 18 K Ring,44851.0,31636.0,Jewels5 Aphrodite Gold Diamond 18 K Ring,44835,39535,100
13328,13328,"Enthopia Back Cover for iPad 2, iPad 3, iPad 4",2895.0,1499.0,"Enthopia Back Cover for iPad 2, iPad 3, iPad 4",2894,1661,100
13329,13329,Radiant Bay Flourishing Infinity White Gold Diamond 14 K Ring,33004.0,26403.0,Radiant Bay Flourishing Infinity White Gold Diamond 14 K Ring,32985,29300,100
13330,13330,DailyObjects Back Cover for Apple iPad Mini/Retina Display,1999.0,1685.0,DailyObjects Back Cover for Apple iPad Mini/Retina Display,1981,1868,100
13331,13331,eCraftIndia Floral Queen Dohar Multicolor,2498.0,1095.0,eCraftIndia Floral Queen Dohar Multicolor,2491,1317,100
